smiles_std,molecule_chembl_id,p_tyk2_all,p_tyk2,tyk2_binned_only,domain,p_jak1_all,p_jak1,sel_jak1,p_jak2_all,p_jak2,sel_jak2,p_jak3_all,p_jak3,sel_jak3,n_jak_tested,min_selectivity,cross_assay
COc1c(Nc2cc(NC(=O)C3CC3)nc3[nH]c(C)nc23)cccc1-c1nnn(C)n1,CHEMBL5832080,9.12,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)nc3[nH]c(C)nc23)cccc1-n1cnc(C)n1,CHEMBL5892845,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)nc3[nH]c(CO)nc23)cccc1-c1ncn(C)n1,CHEMBL5885405,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)nc3[nH]cnc23)cccc1-c1ncn(C)n1,CHEMBL5815004,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)nc3[nH]n(C)c(=O)c23)ccc(C(=O)N2CCCC2)c1F,CHEMBL5973056,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)nc3[nH]n(C)c(=O)c23)cccc1-c1cnn(C)c1,CHEMBL5775575,9.12,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)nc3[nH]n(C)c(=O)c23)cccc1-c1nc(C)n(C)n1,CHEMBL6009957,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)nc3[nH]n(C)c(=O)c23)cccc1-c1nc(C)nn1C,CHEMBL5955277,9.12,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)nc3[nH]n(C)c(=O)c23)cccc1-c1ncn(C)n1,CHEMBL6062086,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)nc3[nH]n(C)c(=O)c23)cccc1-c1ncnn1C,CHEMBL6008912,9.12,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)nc3[nH]n(C)c(=O)c23)cccc1-c1nnnn1C,CHEMBL5899307,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)nc3[nH]n(C)c(=O)c23)cccc1-c1noc(C)n1,CHEMBL5954292,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)nc3[nH]n(C)c(=O)c23)cccc1-n1cccn1,CHEMBL6008589,9.12,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)nc3[nH]n(C)c(=O)c23)cccc1C(=O)O,CHEMBL5791738,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)nc3[nH]n(C)c(=O)c23)cccc1N1CCCC1=O,CHEMBL5868554,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)nc3c2C(=O)NC3)cccc1-c1ncn(C)n1,CHEMBL5893365,8.12,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)nc3c2C2=NC(=O)CN2C3)cccc1-c1ncn(C)n1,CHEMBL5891419,8.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)nc3cn(C)nc23)cccc1-c1ncn(C)n1,CHEMBL6027742,8.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)nc3ncn(C)c(=O)c23)cccc1-c1ncn(C)n1,CHEMBL5884608,8.12,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)ncc2-c2cccnn2)cccc1-c1ncn(C)n1,CHEMBL5863535,8.19,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)ncc2-c2ccon2)cccc1-c1nnn(C)n1,CHEMBL5821097,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)ncc2-c2ncc(CO)s2)cccc1-c1ncn(C)n1,CHEMBL5817144,8.19,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)ncc2-c2ncc(Cl)s2)cccc1-c1nnn(C)n1,CHEMBL5812542,8.89,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)ncc2-c2ncc(F)s2)cccc1-c1nnn(C)n1,CHEMBL5816696,8.19,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)ncc2-c2nnc(C(F)(F)F)o2)cccc1-c1ncn(C)n1,CHEMBL5765941,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)ncc2-c2nnc(C)s2)cccc1-c1ncn(C)n1,CHEMBL5786101,8.89,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)ncc2-c2nnc(CO)o2)cccc1-c1ncn(C)n1,CHEMBL6048759,8.89,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)ncc2-c2noc(CO)n2)cccc1-c1ncn(C)n1,CHEMBL5798784,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)ncc2-n2cc(CO)cn2)cccc1-c1ncn(C)n1,CHEMBL5807746,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)nnc2C(=O)C(F)F)cccc1-c1ncn(C)n1,CHEMBL5863894,8.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3CC3)nnc2C(C)=O)cccc1-c1ncn(C)n1,CHEMBL5892475,8.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3C[C@@H]3F)nc3[nH]c(C(F)F)nc23)cccc1-c1ncn(C)n1,CHEMBL5940282,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)C3C[C@@H]3F)nc3[nH]c(C)nc23)cccc1-c1ncn(C)n1,CHEMBL6023402,8.69,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)[C@@H]3C[C@@H]3F)nc3[nH]c(C(F)F)nc23)cccc1-c1ncn(C)n1,CHEMBL5986175,9.32,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)[C@@H]3C[C@@H]3F)nc3[nH]c(C)nc23)cccc1-c1ncn(C)n1,CHEMBL5965076,9.12,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)[C@H]3C[C@H]3F)nc3[nH]c(C(F)F)nc23)cccc1-c1ncn(C)n1,CHEMBL5930571,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(NC(=O)[C@H]3C[C@H]3F)nc3[nH]c(C)nc23)cccc1-c1ncn(C)n1,CHEMBL5851881,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cc(C#N)ncn3)nc3[nH]n(C)c(=O)c23)cccc1-c1nnn(C)n1,CHEMBL5821530,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cc(C(F)(F)F)n(C)n3)nc3[nH]c(C(F)F)nc23)cccc1-c1ncn(C)n1,CHEMBL5924036,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cc(C)c(F)cn3)nc3[nH]cnc23)cccc1-c1ncn(C)n1,CHEMBL5906301,9.12,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cc(C)c(F)cn3)nc3[nH]n(C)c(=O)c23)cccc1-c1ccn(C)n1,CHEMBL5922721,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cc(C)c(F)cn3)nc3[nH]n(C)c(=O)c23)cccc1-c1cnc[nH]1,CHEMBL5969276,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cc(C)c(F)cn3)nc3[nH]n(C)c(=O)c23)cccc1-c1ncn(C)n1,CHEMBL5952829,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cc(C)c(F)cn3)nc3[nH]n(C)c(=O)c23)cccc1C(N)=O,CHEMBL5931577,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cc(C)cc(C#N)n3)nc3[nH]c(C(F)F)nc23)cccc1-c1ccn(C)n1,CHEMBL5795886,9.12,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cc(C)cc(C#N)n3)nc3[nH]c(C(F)F)nc23)cccc1-c1nnn(C)n1,CHEMBL5977113,9.12,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cc(C)ccn3)nc3[nH]n(C)c(=O)c23)cccc1-c1ncn(C)n1,CHEMBL6017103,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cc(C)nc(C)n3)nc3[nH]cnc23)cccc1-c1ncn(C)n1,CHEMBL5860137,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cc(C)nc(C)n3)nc3[nH]n(C)c(=O)c23)cccc1-c1ccn(C)n1,CHEMBL5934256,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cc(C)nc(C)n3)nc3[nH]n(C)c(=O)c23)cccc1-c1ncn(C)n1,CHEMBL5914075,9.12,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cc(C)nc(C)n3)ncc2-c2nnc(CO)o2)cccc1-c1ncn(C)n1,CHEMBL6004958,9.22,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cc(CO)ccn3)nc3[nH]cnc23)cccc1-c1ncn(C)n1,CHEMBL5788602,9.12,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cc(CO)ccn3)nc3[nH]n(C)c(=O)c23)cccc1-c1ncn(C)n1,CHEMBL5990764,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cc4c(nn3)CCC4)nc3[nH]c(C(F)F)nc23)cccc1-c1cnn(C)n1,CHEMBL5849197,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cc4c(nn3)CCC4)nc3[nH]c(C(F)F)nc23)cccc1-c1ncnn1C,CHEMBL5909740,9.12,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(C#N)cn3)nc3[nH]n(C)c(=O)c23)cccc1-c1ncn(C)n1,CHEMBL5798437,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(C(=O)N4CCCC4)c(C(F)(F)F)n3)nc3[nH]c(C(F)F)nc23)cccc1-c1nnn(C)n1,CHEMBL5786135,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(C(=O)N4CCCC4)c(C(F)(F)F)n3)nc3[nH]c(C)nc23)cccc1-c1nnn(C)n1,CHEMBL5896295,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(C(C)C)c(C#N)n3)nc3[nH]c(C(F)F)nc23)cccc1-c1nnn(C)n1,CHEMBL5862298,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(C(C)C)c(C#N)n3)nc3[nH]c(C)nc23)cccc1-c1nnn(C)n1,CHEMBL5945240,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(C)cn3)nc3[nH]c(C)nc23)cccc1-c1nnn(C)n1,CHEMBL5913713,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(C)cn3)nc3[nH]n(C)c(=O)c23)cccc1-c1ncn(C)n1,CHEMBL5872014,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(C)cn3)nc3[nH]n(C)c(=O)c23)cccc1-c1nnn(C)n1,CHEMBL5761167,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(C)nn3)nc3[nH]c(C(F)F)nc23)cccc1-c1ccn(C)n1,CHEMBL5741635,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(C)nn3)nc3[nH]c(C)nc23)cccc1-c1nnn(C)n1,CHEMBL6062030,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(C)nn3)nc3[nH]cnc23)cccc1-c1ncn(C)n1,CHEMBL6033027,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(C)nn3)nc3[nH]n(C)c(=O)c23)cccc1-c1ccn(C)n1,CHEMBL6042631,9.12,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(C)nn3)ncc2-c2ncc(Cl)s2)cccc1-c1nnn(C)n1,CHEMBL5822259,9.22,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(C)nn3)ncc2-c2nnc(CO)o2)cccc1-c1ncn(C)n1,CHEMBL5935923,9.22,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(C4CC4)cn3)nc3[nH]n(C)c(=O)c23)cccc1-c1nnn(C)n1,CHEMBL5848284,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(N4CC(O)C4)cn3)nc3[nH]c(C(F)F)nc23)cccc1-c1nnn(C)n1,CHEMBL6019553,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(N4CCC4)c(C#N)c3)nc3[nH]c(C)nc23)cccc1-c1nnn(C)n1,CHEMBL5822405,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(N4CCC4)c(C#N)n3)nc3[nH]c(C(F)F)nc23)cccc1-c1nnn(C)n1,CHEMBL5895963,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(N4CCC4)cn3)nc3[nH]c(C(F)F)nc23)cccc1-c1ccn(C)n1,CHEMBL5810472,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(N4CCC4)cn3)nc3[nH]c(C(F)F)nc23)cccc1-c1nnn(C)n1,CHEMBL6010927,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(N4CCCC4=O)c(C#N)n3)nc3[nH]c(C(F)F)nc23)cccc1-c1nnn(C)n1,CHEMBL5963859,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(N4CCCC4=O)c(C#N)n3)nc3[nH]c(C)nc23)cccc1-c1nnn(C)n1,CHEMBL6047480,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(N4CCCCC4)cn3)nc3[nH]cnc23)cccc1-c1ncn(C)n1,CHEMBL6017588,9.12,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(N4CCCCC4)cn3)nc3[nH]n(C)c(=O)c23)cccc1-c1ccn(C)n1,CHEMBL6009120,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(N4CCCCC4)cn3)nc3[nH]n(C)c(=O)c23)cccc1-c1ncn(C)n1,CHEMBL5890594,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(N4CCOCC4)cn3)nc3[nH]cnc23)cccc1-c1ncn(C)n1,CHEMBL6022110,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(N4CCOCC4)cn3)nc3[nH]n(C)c(=O)c23)cccc1-c1ncn(C)n1,CHEMBL5887432,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(N4CCOCC4)cn3)nc3[nH]n(C)c(=O)c23)cccc1-c1nnn(C)n1,CHEMBL5761472,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(N4CC[C@H](OC)C4)c(C#N)n3)nc3[nH]c(C(F)F)nc23)cccc1-c1nnn(C)n1,CHEMBL5972503,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(N4CC[C@H](OC)C4)c(C#N)n3)nc3[nH]c(C)nc23)cccc1-c1nnn(C)n1,CHEMBL5912113,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(NCCCCl)c(C#N)n3)nc3[nH]c(C(F)F)nc23)cccc1-c1nnn(C)n1,CHEMBL5879859,9.12,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc(NCCCCl)c(C#N)n3)nc3[nH]c(C)nc23)cccc1-c1nnn(C)n1,CHEMBL5960569,9.12,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc4c(n3)C(F)(F)CC4)nc3[nH]c(C)nc23)cccc1-c1cnn(C)n1,CHEMBL5885443,9.12,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc4c(n3)C(F)(F)CC4)nc3[nH]c(C)nc23)cccc1-c1ncnn1C,CHEMBL6046206,9.12,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc4c(n3)CCOC4)nc3[nH]c(C(F)F)nc23)cccc1-c1cnn(C)n1,CHEMBL5898742,9.12,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccc4c(n3)CCOC4)nc3[nH]c(C(F)F)nc23)cccc1-c1ncnn1C,CHEMBL5787232,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cccc(C#N)n3)nc3[nH]c(C(F)F)nc23)cccc1-c1ccn(C)n1,CHEMBL6052857,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cccc(C#N)n3)nc3[nH]c(C(F)F)nc23)cccc1-c1cnn(C)n1,CHEMBL5900371,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cccc(C#N)n3)nc3[nH]c(C(F)F)nc23)cccc1-c1nc(C)cs1,CHEMBL6065960,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cccc(C#N)n3)nc3[nH]c(C(F)F)nc23)cccc1-c1nc(C)nn1C,CHEMBL5785777,9.12,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cccc(C#N)n3)nc3[nH]c(C(F)F)nc23)cccc1-c1nccs1,CHEMBL5792388,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cccc(C#N)n3)nc3[nH]c(C(F)F)nc23)cccc1-c1ncnn1C,CHEMBL6054019,9.12,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cccc(C#N)n3)nc3[nH]c(C(F)F)nc23)cccc1-c1nnn(C)n1,CHEMBL5779209,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cccc(C#N)n3)nc3[nH]c(C(F)F)nc23)cccc1-c1noc(C)n1,CHEMBL6031533,9.12,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cccc(C#N)n3)nc3[nH]c(C)nc23)cccc1-c1cnn(C)n1,CHEMBL5758654,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cccc(C#N)n3)nc3[nH]c(C)nc23)cccc1-c1nc(C)cs1,CHEMBL6006396,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cccc(C#N)n3)nc3[nH]c(C)nc23)cccc1-c1nc(C)nn1C,CHEMBL5936525,9.12,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cccc(C#N)n3)nc3[nH]c(C)nc23)cccc1-c1nccs1,CHEMBL5748200,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cccc(C#N)n3)nc3[nH]c(C)nc23)cccc1-c1ncnn1C,CHEMBL5751037,9.12,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cccc(C#N)n3)nc3[nH]n(C)c(=O)c23)cccc1-c1ccn(C)n1,CHEMBL5828773,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cccc(C#N)n3)nc3[nH]n(C)c(=O)c23)cccc1-c1nnn(C)n1,CHEMBL6019625,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cccc(C#N)n3)ncc2-c2ncc(Cl)s2)cccc1-c1nnn(C)n1,CHEMBL5868724,8.89,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cccc(C#N)n3)ncc2-c2nnc(CO)o2)cccc1-c1ncn(C)n1,CHEMBL5763816,9.22,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cccc(C(F)(F)F)n3)nc3[nH]c(C)nc23)cccc1-c1cnn(C)n1,CHEMBL5946136,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cccc(C(F)(F)F)n3)nc3[nH]c(C)nc23)cccc1-c1ncnn1C,CHEMBL5811032,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cccc(C(F)(F)F)n3)nc3[nH]n(C)c(=O)c23)cccc1-c1nnn(C)n1,CHEMBL5899843,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cccc(C4CC4)n3)nc3[nH]n(C)c(=O)c23)cccc1-c1nnn(C)n1,CHEMBL5947077,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cccc(N4CC(OC)C4)n3)nc3[nH]n(C)c(=O)c23)cccc1-c1nnn(C)n1,CHEMBL6038202,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccccn3)nc3[nH]n(C)c(=O)c23)cccc1-c1nnn(C)n1,CHEMBL5926088,9.52,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3ccn(C)n3)nc3[nH]cnc23)cccc1-c1ncn(C)n1,CHEMBL5946461,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cnc(C(C)(C)OC)c(C#N)n3)nc3[nH]c(C(F)F)nc23)cccc1-c1nnn(C)n1,CHEMBL6033683,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cnc(C(C)(C)OC)c(C#N)n3)nc3[nH]c(C)nc23)cccc1-c1nnn(C)n1,CHEMBL5850763,9.12,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cnc(C(C)(C)OC)c(C)n3)nc3[nH]c(C(F)F)nc23)cccc1-c1nnn(C)n1,CHEMBL5835897,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cnc(C(C)(C)OC)c(C)n3)nc3[nH]c(C)nc23)cccc1-c1nnn(C)n1,CHEMBL5971848,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cnc(C)c(C#N)n3)nc3[nH]c(C(F)F)nc23)cccc1-c1nnn(C)n1,CHEMBL6037633,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cnc(C)c(C#N)n3)nc3[nH]c(C)nc23)cccc1-c1nnn(C)n1,CHEMBL5932435,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cnc(C)c(C)n3)nc3[nH]c(C(F)F)nc23)cccc1-c1ccn(C)n1,CHEMBL5777215,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cnc(C)c(C)n3)nc3[nH]c(C(F)F)nc23)cccc1-c1nnn(C)n1,CHEMBL5921923,9.12,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cnc(N4CCOCC4)c(C#N)n3)nc3[nH]c(C(F)F)nc23)cccc1-c1nnn(C)n1,CHEMBL6064989,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cnc(N4CCOCC4)c(C#N)n3)nc3[nH]c(C)nc23)cccc1-c1nnn(C)n1,CHEMBL5948418,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cnc(N4CC[C@@H](OC)C4)c(C#N)n3)nc3[nH]c(C(F)F)nc23)cccc1-c1nnn(C)n1,CHEMBL5868818,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cnc(N4CC[C@@H](OC)C4)c(C#N)n3)nc3[nH]c(C)nc23)cccc1-c1nnn(C)n1,CHEMBL5957960,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cncc(C#N)n3)nc3[nH]c(C(F)F)nc23)cccc1-c1ccn(C)n1,CHEMBL6030574,8.26,,True,JH2,,,,,,,,,,0,,True
COc1c(Nc2cc(Nc3cncc(C#N)n3)nc3[nH]c(C(F)F)nc23)cccc1-c1nnn(C)n1,CHEMBL6052727,8.26,,True,JH2,,,,,,,,,,0,,True
COc1cc(-c2cc(C)n(C)n2)ccc1Nc1cc(NC(=O)C2CC2)nc2[nH]c(C(F)F)nc12,CHEMBL5796579,8.26,,True,JH2,,,,,,,,,,0,,True
COc1cc(-c2cc(C)n(C)n2)ccc1Nc1cc(NC(=O)C2CC2)nc2[nH]c(C)nc12,CHEMBL6004833,8.26,,True,JH2,,,,,,,,,,0,,True
COc1cc(-c2cc3c(N4CC5CCC(C4)N5[C@H]4C[C@H](C#N)C4)ccnc3[nH]2)ccn1,CHEMBL6163850,8.67,8.67,False,JH1,,,,,,,,,,0,,False
COc1cc(-c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(C(N)=O)cnn3c2)ccn1,CHEMBL4069127,7.44,7.44,False,Other,8.64,8.64,-1.2000000000000002,7.44,7.44,0.0,8.55,8.55,-1.1100000000000003,3,-1.2000000000000002,False
COc1cc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)n2)ccn1,CHEMBL5908962,7.08,7.08,False,Other,5.08,5.08,2.0,6.14,6.14,0.9400000000000004,,,,2,0.9400000000000004,False
COc1cc(-c2ccc(O)cc2)cc2cnc(N)nc12,CHEMBL5088804,6.1,6.1,False,Other,7.5,7.5,-1.4000000000000004,7.5,7.5,-1.4000000000000004,7.4,7.4,-1.3000000000000007,3,-1.4000000000000004,False
COc1cc(-c2ccc(O)cc2)cc2cnc(Nc3cnn(C)c3)nc12,CHEMBL5084861,8.5,8.5,False,Other,9.3,9.3,-0.8000000000000007,,,,9.5,9.5,-1.0,2,-1.0,False
COc1cc(-c2cnc3cccc(-c4ccc(C(=O)N5CCOCC5)c(C)c4)c3n2)cc(OC)c1OC,CHEMBL1088856,5.85,5.85,False,Other,6.34,6.34,-0.4900000000000002,7.7,7.7,-1.8500000000000005,5.82,5.82,0.02999999999999936,3,-1.8500000000000005,False
COc1cc(-c2cnc3cccc(-c4ccc(C(=O)N5CCOCC5)cc4)c3n2)cc(OC)c1OC,CHEMBL1091565,5.54,5.54,False,Other,6.41,6.41,-0.8700000000000001,7.14,7.14,-1.5999999999999996,5.6,5.6,-0.05999999999999961,3,-1.5999999999999996,False
COc1cc(-c2cnc3cccc(-c4ccc(CC(=O)N5CCOCC5)cc4)c3n2)cc(OC)c1OC,CHEMBL1093191,6.19,6.19,False,Other,7.04,7.04,-0.8499999999999996,7.89,7.89,-1.6999999999999993,5.89,5.89,0.3000000000000007,3,-1.6999999999999993,False
